nama_hotel,kelurahan,kecamatan,bintang,jumlah_kamar,jumlah_tempat_tidur,tahun,bulan,wisman,wisnus,kmr,pax,rm_ava,okupansi
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Melati,38,40,2023,04,31,60,"63,000","91,00","1,14","5,53"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2023,04,0,0,"162,000","0,00","1,71","9,47"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2023,04,0,0,"0,000","0,00","1,14","0,00"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2023,04,0,0,"0,000","0,00","3,36","0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2023,04,0,0,"0,000","0,00","1,53","0,00"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2023,04,0,0,"168,000","0,00","2,04","8,24"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2023,04,0,0,"0,000","0,00","1,23","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2023,04,0,0,"0,000","0,00","4,98","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2023,04,0,0,"0,000","0,00","1,05","0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2023,04,0,0,"0,000","0,00","1,23","0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2023,04,0,0,"0,000","0,00","1,32","0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2023,04,0,0,"0,000","0,00","1,35","0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,45,45,2023,04,0,0,"615,000","0,00","1,35","45,56"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2023,04,0,202,"0,000","202,00",750,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2023,04,0,0,"0,000","0,00","2,22","0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2023,04,0,0,"0,000","0,00","2,34","0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2023,04,0,0,"0,000","0,00",510,"0,00"
KHARISMA HOTEL,Marga Sari,Balikpapan Barat,Melati,8,8,2023,04,0,0,"0,000","0,00",240,"0,00"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,25,27,2023,04,0,275,"0,000","275,00",750,"0,00"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,215,2024,04,16,"3,624","3.760,000","3,64","5,43","69,24"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2024,04,42,"3,525","3.567,000","3,57","5,94","60,05"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2024,04,16,"3,624","3.760,000","3,64","6,45","58,29"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2024,04,464,"1,942","2.410,000","2,41","4,14","58,21"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2024,04,502,"12,103","4.193,000","12,61",6,"69,88"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2024,04,16,"4,912","3.157,000","4,93","3,66","86,26"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,161,161,2024,04,68,"7,412","3.569,000","7,48","4,83","73,89"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2024,04,133,"3,239","2.273,000","3,37","4,44","51,19"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2024,04,2,"3,659","2.051,000","3,66","3,9","52,59"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2024,04,180,"6,685","2.995,000","6,87","4,5","66,56"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2024,04,328,"2,909","3.236,000","3,24","6,9","46,90"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2024,04,6,"4,297","2.253,000","4,30","3,48","64,74"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,346,346,2024,04,40,"9,701","4.673,000","9,74","10,38","45,02"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2024,04,0,0,"0,000","0,00","5,46","0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,112,166,2024,04,0,"2,332","1.166,000","2,33","3,36","34,70"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 4,155,205,2024,04,0,0,"766,000","0,00","4,65","16,47"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2024,04,0,0,"0,000","0,00","4,5","0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2024,04,0,0,"0,000","0,00","5,55","0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2024,04,0,0,"0,000","0,00","4,62","0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,78,143,2024,04,0,"3,269","1.969,000","3,27","2,34","84,15"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,101,134,2024,04,0,"4,274","2.249,000","4,27","3,03","74,22"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2024,04,0,0,"0,000","0,00","2,19","0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,99,143,2024,04,0,0,"1.250,000","0,00","2,97","42,09"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,154,187,2024,04,0,0,"3.412,000","0,00","4,62","73,85"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2024,04,0,0,"920,000","0,00","2,55","36,08"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2024,04,0,0,"3.593,000","0,00","4,65","77,27"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2024,04,0,0,"2.665,000","0,00","2,94","90,65"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,112,172,2024,04,0,0,"6.917,000","0,00","3,36","205,86"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,115,170,2024,04,0,0,"2.823,000","0,00","3,45","81,83"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,90,123,2024,04,0,0,"1.970,000","0,00","2,7","72,96"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,107,171,2024,04,0,0,"1.511,000","0,00","3,21","47,07"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2024,04,0,0,"0,000","0,00","1,59","0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2024,04,0,0,"185,000","0,00","3,99","4,64"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2024,04,0,0,"396,000","0,00","3,36","11,79"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2024,04,0,0,"766,000","0,00","4,65","16,47"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2024,04,0,0,"1.022,000","0,00","3,24","31,54"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2024,04,0,0,"0,000","0,00","4,62","0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2024,04,0,0,"0,000","0,00","3,36","0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2024,04,0,0,"0,000","0,00","2,43","0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,30,39,2024,04,0,907,"698,000","907,00",900,"77,56"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,50,58,2024,04,9,"1,329","1.338,000","1,34","1,5","89,20"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,51,56,2024,04,0,"2,086","1.043,000","2,09","1,53","68,17"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2024,04,0,"1,917","1.195,000","1,92","1,5","79,67"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,32,50,2024,04,9,829,"411,000","838,00",960,"42,81"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,38,40,2024,04,0,60,"60,000","60,00","1,14","5,26"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2024,04,0,408,"408,000","408,00","1,71","23,86"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2024,04,0,"1,428","1.108,000","1,43","1,14","97,19"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2024,04,0,"5,2","2.821,000","5,20","3,36","83,96"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2024,04,0,"1,092","538,000","1,09","1,53","35,16"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2024,04,0,283,"283,000","283,00","2,04","13,87"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2024,04,0,0,"0,000","0,00","1,23","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2024,04,0,0,"0,000","0,00","4,98","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2024,04,0,0,"0,000","0,00","1,05","0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2024,04,0,95,"95,000","95,00","1,23","7,72"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2024,04,0,0,"0,000","0,00","1,32","0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2024,04,0,0,"0,000","0,00","1,35","0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,45,45,2024,04,0,"1,462","607,000","1,46","1,35","44,96"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2024,04,0,0,"0,000","0,00",750,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2024,04,0,0,"0,000","0,00","2,22","0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2024,04,0,0,"0,000","0,00","2,34","0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2024,04,0,0,"0,000","0,00",510,"0,00"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,25,27,2024,04,0,385,"385,000","385,00",750,"51,33"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2019,05,70,"1,606","1.099,000","1,68","5,611","19,59"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2019,05,517,"4,16","4.157,000","4,68","6,138","67,73"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2019,05,517,"4,16","4.392,000","4,68","6,665","65,90"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2019,05,0,0,"0,000","0,00","4,278","0,00"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2019,05,206,"3,378","1.717,000","3,58","6,2","27,69"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2019,05,11,"1,233","1.566,000","1,24","3,782","41,41"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2019,05,0,0,"0,000","0,00","2,48","0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2019,05,122,"3,441","2.801,000","3,56","4,588","61,05"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2019,05,0,0,"0,000","0,00","4,03","0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2019,05,0,0,"0,000","0,00","4,65","0,00"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2019,05,334,"3,747","2.896,000","4,08","7,13","40,62"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2019,05,5,589,"312,000","594,00","3,596","8,68"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2019,05,38,"4,045","2.543,000","4,08","20,553","12,37"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2019,05,38,"1,499","2.801,000","1,54","5,642","49,65"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2019,05,1,450,"451,000","451,00","2,821","15,99"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 4,155,205,2019,05,0,0,"0,000","0,00","4,805","0,00"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2019,05,273,"6,324","0,000","6,60","4,65","0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2019,05,70,"1,53","0,000","1,60","5,735","0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2019,05,0,"2,072","1.469,000","2,07","4,774","30,77"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2019,05,248,"3,358","1.883,000","3,61","3,069","61,36"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2019,05,43,"3,519","2.010,000","3,56","3,379","59,49"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2019,05,0,0,"0,000","0,00","2,263","0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,101,159,2019,05,1,"1,267","889,000","1,27","3,131","28,39"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,27,37,2019,05,0,"3,337","2.133,000","3,34",837,"254,84"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2019,05,90,226,"155,000","316,00","2,635","5,88"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2019,05,39,"5,395","3.396,000","5,43","4,805","70,68"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2019,05,5,"2,597","2.602,000","2,60","3,038","85,65"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,166,166,2019,05,50,"2,804","1.439,000","2,85","5,146","27,96"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,30,43,2019,05,43,"5,148","2.844,000","5,19",930,"305,81"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,79,79,2019,05,4,"1,839","1.576,000","1,84","2,449","64,35"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,107,171,2019,05,8,773,"434,000","781,00","3,317","13,08"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2019,05,0,"1,138","569,000","1,14","1,643","34,63"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2019,05,0,76,"38,000","76,00","4,123","0,92"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,26,26,2019,05,0,450,"350,000","450,00",806,"43,42"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2019,05,0,196,"596,000","196,00","4,805","12,40"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2019,05,2,824,"538,000","826,00","3,348","16,07"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2019,05,0,0,"0,000","0,00","4,774","0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2019,05,0,0,"0,000","0,00","3,472","0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2019,05,0,0,"0,000","0,00","2,511","0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2019,05,0,0,"0,000","0,00","1,023","0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,115,174,2019,05,29,"1,271","1.300,000","1,30","3,565","36,47"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,35,42,2019,05,0,"2,128","1.064,000","2,13","1,085","98,06"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2019,05,0,52,"34,000","52,00","1,55","2,19"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,101,119,2019,05,6,860,"357,000","866,00","3,131","11,40"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,112,158,2019,05,31,73,"104,000","104,00","3,472","3,00"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2019,05,0,189,"189,000","189,00","1,767","10,70"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2019,05,0,"1,474","737,000","1,47","1,178","62,56"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2019,05,0,0,"0,000","0,00","3,472","0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2019,05,0,126,"114,000","126,00","1,581","7,21"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2019,05,0,62,"62,000","62,00","2,108","2,94"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2019,05,0,0,"0,000","0,00","1,271","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2019,05,1,"1,078","0,000","1,08","5,146","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2019,05,0,456,"0,000","456,00","1,085","0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2019,05,0,0,"0,000","0,00","1,271","0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2019,05,0,0,"0,000","0,00","1,364","0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2019,05,0,0,"0,000","0,00","1,395","0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,30,30,2019,05,2,668,"334,000","670,00",930,"35,91"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2019,05,0,0,"0,000","0,00",775,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2019,05,0,0,"0,000","0,00","2,294","0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2019,05,0,185,"103,000","185,00","2,418","4,26"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2019,05,0,196,"98,000","196,00",527,"18,60"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,31,37,2019,05,0,163,"163,000","163,00",961,"16,96"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2020,05,5,135,"121,000","140,00","5,611","2,16"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2020,05,253,"2,912","3,144","3,17","6,138","51,22"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2020,05,0,0,"0,000","0,00","6,665","0,00"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2020,05,47,"1,413","1.318,000","1,46","4,278","30,81"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2020,05,31,"1,022","2.330,000","1,05","6,2","37,58"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2020,05,0,0,"0,000","0,00","3,782","0,00"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2020,05,0,0,"0,000","0,00","2,48","0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2020,05,4,"1,002","747,000","1,01","4,588","16,28"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2020,05,0,0,"0,000","0,00","4,03","0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2020,05,248,"2,287","1,069","2,54","4,65","22,99"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2020,05,34,"1,481","0,000","0,00","7,13","0,00"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2020,05,0,0,"0,000","0,00","3,596","0,00"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2020,05,0,"1,482","680,000","1,48","20,553","3,31"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2020,05,0,0,"0,000","0,00","5,642","0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2020,05,0,"2,422","1.211,000","2,42","2,821","42,93"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 3,155,205,2020,05,0,0,"0,000","0,00","4,805","0,00"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2020,05,0,0,"0,000","0,00","4,65","0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2020,05,0,0,"0,000","0,00","5,735","0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2020,05,0,0,"0,000","0,00","4,774","0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2020,05,0,0,"0,000","0,00","3,069","0,00"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2020,05,0,"1,885","1,369","1,89","3,379","40,51"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2020,05,0,0,"0,000","0,00","2,263","0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,101,159,2020,05,0,369,"320,000","369,00","3,131","10,22"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,27,37,2020,05,0,"2,008","1,004","2,01",837,"119,95"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2020,05,93,225,"159,000","318,00","2,635","6,03"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2020,05,62,"1,726","1,789","1,79","4,805","37,23"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2020,05,34,"1,481","1,060","1,52","3,038","34,89"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,166,166,2020,05,0,786,"443,000","786,00","5,146","8,61"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,30,43,2020,05,22,"2,39","1,564","2,41",930,"168,17"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,79,79,2020,05,0,"1,015","894,000","1,02","2,449","36,50"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2020,05,0,817,"429,000","0,00","4,805","8,93"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2020,05,0,0,"0,000","0,00","1,643","0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2020,05,0,0,"0,000","0,00","4,123","0,00"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2020,05,0,0,"0,000","0,00","3,472","0,00"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2020,05,0,0,"0,000","0,00","4,805","0,00"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2020,05,0,0,"0,000","0,00","3,348","0,00"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2020,05,0,0,"0,000","0,00","4,774","0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 2,73,73,2020,05,0,0,"0,000","0,00","2,263","0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2020,05,0,0,"0,000","0,00","2,511","0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2020,05,0,0,"0,000","0,00","1,023","0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,115,174,2020,05,4,969,"973,000","973,00","3,565","27,29"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,35,42,2020,05,0,"1,272","636,000","1,27","1,085","58,62"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2020,05,0,0,"0,000","0,00","1,55","0,00"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,101,119,2020,05,0,0,"0,000","0,00","3,131","0,00"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,112,158,2020,05,31,58,"89,000","89,00","3,472","2,56"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2020,05,0,0,"0,000","0,00","1,767","0,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2020,05,0,"1,1","550,000","1,10","1,178","46,69"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2020,05,0,0,"0,000","0,00","3,472","0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2020,05,0,104,"132,000","104,00","1,581","8,35"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2020,05,0,0,"0,000","0,00","2,108","0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2020,05,0,0,"0,000","0,00","1,271","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2020,05,0,0,"0,000","0,00","5,146","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2020,05,0,0,"0,000","0,00","1,085","0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2020,05,0,0,"0,000","0,00","1,271","0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2020,05,0,0,"0,000","0,00","1,364","0,00"
